,avg_ids,Teff,parallax,parallax_error,m336,m439,m656,m814,m435,m555,m658,m775,m850,m110,m160,m130,m139,e336,e439,e656,e814,e435,e555,e658,e775,e850,e110,e160,e130,e139,f_m336,f_m439,f_m656,f_m814
1489,3523.0,,,,18.1933,19.9664,13.938,18.8464,,,,20.41696276052756,18.10691114065886,,,14.2511,14.2744,0.0742,0.1773,0.0711,0.2315,,,,0.0313620967018072,0.0106662523434265,,,0.0173186,0.0155848,1.0,1.0,1.0,1.0
1490,3525.0,3009.0,2.8919644389587256,0.31027743,,,18.3128,17.2684,24.095761591120585,22.35679357229235,19.638089176888137,18.42846916369861,17.02379074206437,,,14.4274,14.6133,22.3221,21.7536,0.0773,0.0352,0.0364957094111743,0.0103488755375947,0.0175083465184475,0.0012210220573066,0.0009727337318538,,,0.00261405,0.0139813,2.0,2.0,1.0,1.0
1491,3527.0,3844.0,2.2617839500016577,0.19166066,,,17.5421,16.3237,22.512110755278265,20.862311314203428,18.22112297283672,17.40173650142172,16.128886134037284,,,13.0412,12.9167,21.1453,21.2701,0.1542,0.0206,0.0530575442173647,0.0178479798953365,0.0592935040842002,0.0009797965843225,0.0007826834965702,,,0.018065,0.0202317,2.0,2.0,1.0,1.0
1492,3530.0,2964.0,,,20.5847,20.9634,15.9751,15.174,21.541626203433424,19.953859737856703,17.557965792371004,,,13.188,11.95,12.5712,12.6198,0.0889,0.1362,0.0391,0.0135,0.0106667251636341,0.0035998687411017,0.0080492067823846,,,0.006,0.005,0.00591,0.0110061,1.0,1.0,1.0,1.0
1493,3532.0,2964.0,,,20.4308,21.2898,16.0261,15.2015,21.50569660814809,19.935779074297777,17.534395472498446,,,13.188,11.95,12.5777,12.6281,0.1583,0.1812,0.043,0.0139,0.0103078699335532,0.0035458627292062,0.0079859633593869,,,0.006,0.005,0.0151142,0.0227377,1.0,1.0,1.0,1.0
1494,3534.0,3415.0,2.167938545652288,0.41688845,20.5976,19.6274,15.5166,14.4543,20.37289733945089,18.521939698899367,16.67009060776744,,,,,12.4198,12.3273,0.0633,0.0511,0.017,0.0123,0.0027557006425002,0.0010774943204885,0.0024982182960203,,,,,0.0163458,0.0269686,1.0,1.0,1.0,1.0
1495,3536.0,,2.8358228336167173,0.38850415,,,,,24.546512718442244,23.008036431018336,20.21139860136848,19.15788322099721,17.532648400896115,,,14.5241,14.7018,,,,,0.0784912809151624,0.0226197213931331,0.0487819811026791,0.0018473407350827,0.0012637204351144,,,0.00545428,0.0108868,,,,
1496,3538.0,3627.0,2.6732907935070487,0.08510538,20.8975,20.4923,15.4659,14.0982,20.95274695899388,18.635959877642243,16.382340063032817,15.477697982907896,14.32572378471738,,,11.2083,10.9246,0.0791,0.0793,0.0171,0.0113,0.0034898452987579,0.0009609979601501,0.0018017620219075,0.0002752062691245,0.0002710470079879,,,0.00233171,0.00586989,1.0,1.0,1.0,1.0
1497,3541.0,,,,,,,,,,,21.73925494794937,19.170848995674778,,14.77,16.4265,15.9952,,,,,,,,0.181684989621268,0.0422623051211166,14.9821,0.069,0.0395178,0.0820351,,,,
1498,3543.0,,1.225052554211218,1.651102,,,,18.5383,,,,19.541833447120712,18.0985074148981,,,14.9254,14.84,,22.1445,,0.0789,,,,0.0039359020557335,0.0025308712377295,,,0.00674734,0.0343328,0.0,2.0,3.0,1.0
1499,3546.0,3094.0,2.8096611075707765,0.16537023,,,16.6445,16.3878,22.161106221283827,20.712674168306428,17.64871875080668,17.7724692674334,,,,13.018,12.8919,20.6033,21.0922,0.2014,0.0235,0.0447435250865838,0.0207782113770398,0.0665464773810131,0.0023400859169944,,,,0.00870136,0.000978737,2.0,2.0,1.0,1.0
1500,3548.0,3705.0,2.727782800177534,0.15352432,16.3422,16.7968,12.6476,13.1061,,,,,,,,11.3224,11.1508,0.0124,0.0143,0.0127,0.0105,,,,,,,,0.0828472,0.060286,1.0,1.0,1.0,1.0
1501,3550.0,3658.0,2.502419306204948,0.048095692,,,,,19.18086801028101,17.23816098758335,15.45810161391051,15.33736527284008,14.257912193560657,,,11.5629,11.406,,,,,0.0013685419243455,0.0005720168978426,0.0012875447725427,0.000301205043929,0.0003029301034219,,,0.0216183,0.027274,,,,
1502,3552.0,3637.0,2.537391551719641,0.063711904,20.3832,18.9628,15.2456,14.5388,19.656205631535297,17.89751977637427,16.213953620219275,15.703072051549183,14.851717574526782,,,12.7366,12.533,0.052,0.0335,0.0142,0.0117,0.0013726981834954,0.0006287063190156,0.0015033718935414,0.0002802166685392,0.0002964816272408,,,0.00760127,0.00200754,1.0,1.0,1.0,1.0
1503,3555.0,,,,,,,,,,,,22.7657906016418,,,18.0792,17.6339,,,,,,,,,0.0325386284768557,,,0.056672,0.0123669,,,,
1504,3557.0,,,,,,,,,,,20.56533736748872,18.60340239908356,,,14.8904,15.0001,,,,,,,,0.0142817536048993,0.007686191060585,,,0.0100351,0.0173319,,,,
1505,3559.0,,2.525327856604372,0.607927,,,,,26.19427089642088,23.951041939560024,20.6078754939996,19.58219650198205,17.82630139201491,,,14.8865,15.271,,,,,0.368681973726423,0.0529998478167738,0.0552420315616533,0.0023499143645541,0.0014579706004758,,,0.0313127,0.0232589,,,,
1506,3561.0,,,,,,,,,,,,,,,16.911,16.6191,,,,,,,,,,,,0.0126616,0.00416883,,,,
1507,3563.0,3253.0,2.4629744245786656,0.13445568,,21.36,17.1592,15.7937,22.29848930657829,20.365880088609977,18.201166275594908,16.925288433248866,15.765727441539614,,,13.2524,13.142,21.7336,0.1613,0.0616,0.0157,0.0143274132654908,0.0036429747024417,0.0091069122423939,0.0006141786663237,0.0005515832269584,,,0.0216358,0.0224401,2.0,1.0,1.0,1.0
1508,3565.0,,3.018986777648601,0.3457083,20.0931,,,16.5849,21.61754222479368,20.572747311577317,18.023394506160876,17.707625822578606,16.46661755811918,,,13.9005,13.8764,0.2818,21.0355,15.9907,0.0281,0.0268244996232344,0.0286055336348185,0.1059585809514869,0.0018584911409549,0.001687580515353,,,0.00670435,0.0111732,1.0,2.0,2.0,1.0
1509,3568.0,,2.58061988258577,0.015849277,14.1511,13.6099,11.4683,11.1655,,,,,,,,,,0.0102,0.0103,0.05,0.0102,,,,,,,,,,1.0,1.0,1.0,1.0
1510,3570.0,3415.0,2.8221043782487585,0.07407264,20.0196,19.0674,15.6569,14.8902,19.42173726829976,18.216408980155663,15.763625105672562,15.930487792066076,15.18861438480297,,,13.3226,13.31,0.0867,0.0398,0.0758,0.0125,0.0035989737275572,0.0025495969415684,0.0081908615327161,0.0004482382081126,0.0005117241766511,,,0.0265483,0.0375805,1.0,1.0,1.0,1.0
1511,3572.0,2579.0,,,,,,19.0436,,,,20.652760174431226,18.836842551286992,,,15.5313,15.832,,20.9262,,0.1118,,,,0.0162176411733745,0.0112960943157269,,,0.00311791,0.0275772,0.0,2.0,3.0,1.0
1512,3574.0,3056.0,2.793515205486087,0.17119706,,21.0893,,15.3139,21.64854392006987,19.8244861663512,17.341729966800237,16.436218181294688,15.268499486177872,13.839,12.84,12.9242,12.9935,20.1488,0.2022,15.7527,0.015,0.0450351841096409,0.0265659221128122,0.089986260857689,0.0010903678273125,0.000967413673773,0.023,0.017,0.0115492,0.00426226,2.0,1.0,2.0,1.0
1513,3576.0,3648.0,2.371165649764208,0.069261536,21.7677,21.078,16.358,15.1526,20.54057452075073,19.13269145104501,16.649596574201635,16.20141077057112,15.07051796704067,,,12.0158,11.7876,0.276,0.1518,0.0604,0.0133,0.0056188078143673,0.0020552808902371,0.0058443948590775,0.0003668805365801,0.0003408198896266,,,0.00854209,0.0215525,1.0,1.0,1.0,1.0
1514,3579.0,3648.0,2.420310875242121,0.08788509,20.9731,20.7731,16.2152,14.99,21.27906244956776,19.36820326330379,17.134214690670113,16.156498492525024,14.99227773918493,,,12.0562,11.7539,0.2238,0.1381,0.104,0.0127,0.0350732361177087,0.0096560052031725,0.0389139431105189,0.0009260799614478,0.0006939139900274,,,0.0215602,0.0483864,1.0,1.0,1.0,1.0
1515,3580.0,3056.0,2.530154072089939,0.11466493,20.4558,20.6427,15.7491,15.2249,21.490955800362133,19.88135578772816,17.485702082091027,16.458316499694263,15.295595623136544,,,12.7255,12.695,0.0543,0.0775,0.0189,0.0129,0.0051733092052887,0.0029625085953771,0.0060149695274265,0.000484361450949,0.0004399051008832,,,0.0158445,0.00204484,1.0,1.0,1.0,1.0
1516,3582.0,3197.0,4.682978951631296,0.33817488,19.2627,19.2821,14.7504,14.4511,19.622987756239045,18.59260983241776,15.776949944232337,,,,,12.1052,11.9969,0.0937,0.0532,0.0912,0.0119,0.0091979352084448,0.0143181573433963,0.0272278548058003,,,,,0.0121743,0.00812368,1.0,1.0,1.0,1.0
1517,3584.0,,2.3792883483933536,0.6839028,,,,,22.703639321768627,21.31776153067996,17.822409543236066,18.240695603201637,16.859585716569423,14.491,12.51,13.6671,13.3954,,,,,0.1267988394103989,0.1102744883217823,0.0826662031601244,0.0044623355392135,0.0039042779675862,0.019,0.01,0.0277429,0.0321758,,,,
1518,3586.0,,,,,,,,,,,,,,,17.8329,17.9656,,,,,,,,,,,,0.0301729,0.0197232,,,,
1519,3588.0,3130.0,3.6346330186855473,0.7079311,17.5328,19.0655,13.7121,17.5875,20.74978273920808,19.813711397878567,,17.498507700044776,16.31027257959774,,,14.1798,14.3038,0.0891,0.1293,0.1414,0.1094,0.0394397801532261,0.0694309357414677,,0.0041919883121817,0.0037448549388293,,,0.149891,0.169633,1.0,1.0,1.0,1.0
1520,3592.0,,,,,,,,24.94592841558841,23.69421480868036,19.27737383822336,20.91659889796492,18.946310992738173,,,15.8535,15.4702,,,,,0.771348011823882,0.3395722656512616,0.2764763577399266,0.0231953140635132,0.0087623697825253,,,0.0156972,0.0373713,,,,
1521,3594.0,3125.0,2.5838893144623416,0.16739349,20.7445,21.2389,16.7311,15.5902,21.5344318466985,20.05974217355375,18.18692301368154,16.758910281015716,15.599160518884029,,,13.2657,13.3714,0.1744,0.2053,0.1463,0.0157,0.0218976757746812,0.0136933770156959,0.0610860121509282,0.0007615421543435,0.0007155422785093,,,0.0202138,0.0026984,1.0,1.0,1.0,1.0
1522,3596.0,3663.0,,,17.2505,19.4215,12.562,16.8539,,,,,,,,15.1875,15.1744,0.0498,0.0712,0.0346,0.0515,,,,,,,,0.103422,0.0896442,1.0,1.0,1.0,1.0
1523,3600.0,,3.6660336139362304,0.51054525,,,,,20.95459946039099,20.752660601428325,20.735798254462463,20.535183039430613,20.525001261939813,,,19.6438,19.6848,,,,,0.003971094007018,0.0039438251304159,0.0554237641290711,0.0060492251636317,0.0072187168695497,,,0.0131569,0.0242826,,,,
1524,3602.0,,,,18.2419,,13.9229,17.6083,22.36749478394224,20.972606328996203,17.060397607135382,18.934663381137717,17.388181545162194,,,14.3837,14.5402,0.199,20.2881,0.2187,0.0745,0.2724021377032528,0.2842498633725051,0.1867556529769932,0.0277011357045275,0.0154801217057714,,,0.00681998,0.0097642,1.0,2.0,1.0,1.0
1525,3604.0,,,,,,,,26.928738254286056,26.457399204663812,23.18553754311308,22.444269840394583,20.54686792352176,,,17.4352,17.84,,,,,0.6101058984040194,0.3970462631176668,0.529891254016722,0.0128661830610354,0.0060379095497037,,,0.00881375,0.0422977,,,,
1526,3606.0,3394.0,,0.7747513,19.8463,19.6463,13.5894,14.8219,20.658322451781647,18.88741807599736,15.74514834522192,,,,,12.7295,12.5506,0.2788,0.0826,0.1206,0.0142,0.0426064847939206,0.0317472752527545,0.0425700160201522,,,,,0.251059,0.278502,1.0,1.0,1.0,1.0
1527,3608.0,3197.0,2.6567982097175467,0.1692571,,,17.4956,16.5251,22.76016039963381,21.18669037649881,18.49759741785461,17.538478122913503,16.252100365368083,,,13.9691,13.9566,22.1456,21.6389,0.0614,0.0219,0.0117363722023794,0.0044261770813157,0.0075502818471783,0.0008090095745626,0.0006895413259739,,,0.0167546,0.0174872,2.0,2.0,1.0,1.0
1528,3610.0,,,,,,,,,,,,,,,17.7618,17.4565,,,,,,,,,,,,0.289409,0.340173,,,,
1529,3612.0,,2.517642998771649,0.38783535,,,18.8686,16.804,26.378380796687548,24.40936917977198,,18.330650614598323,16.721469282901584,,,13.8597,14.0849,,22.4079,0.2721,0.0313,0.9121889076230332,0.1768635208774006,,0.0016192214554834,0.001296349478311,,,0.0236096,0.0237005,0.0,2.0,1.0,1.0
1530,3614.0,3197.0,2.763428737027917,0.45677054,,,18.8417,18.6018,23.42583810726586,21.95300048598984,20.66281081617569,19.863315038157378,19.108520157346604,,,17.1278,17.0369,22.1937,21.6969,0.1074,0.0801,0.0281854607773811,0.0075496817544602,0.0448136919446097,0.0028966454142622,0.0036963222534057,,,0.0436405,8.23e-05,2.0,2.0,1.0,1.0
1531,3616.0,3700.0,2.452356838594611,0.048146665,16.2991,16.3783,12.6102,12.3993,,,,,,,,10.238,10.0255,0.0305,0.0147,0.0499,0.0103,,,,,,,,3.44e-05,0.0651636,1.0,1.0,1.0,1.0
1532,3618.0,3735.0,2.4899800224744664,0.1002492,21.2293,20.5437,16.3413,15.0637,22.03153558961816,19.996734873904103,18.13964135963421,16.652003686227793,15.497674701772135,,,12.5526,12.2441,0.27,0.1222,0.1139,0.0131,0.0312523608118992,0.010368660498563,0.0617487685613798,0.0006483092547375,0.0006987993243672,,,0.00967225,0.0232016,1.0,1.0,1.0,1.0
1533,3620.0,,,,,,,,21.52511966853888,21.11790466241587,,19.699655617759635,19.18624839058296,,,17.9926,17.8021,,,,,0.026619419787725,0.0495610814825408,,0.0094508093253549,0.0142116016572961,,,0.0464578,0.00653646,,,,
1534,3622.0,3203.0,2.3818137553545564,0.091737665,21.3703,21.3641,15.8609,14.5924,21.692157608186022,19.267623587777848,16.89840108962514,,,,,11.1886,10.8811,0.1713,0.2142,0.0404,0.0121,0.0113244305663858,0.002003296484782,0.0052189707724526,,,,,0.0174197,0.0253078,1.0,1.0,1.0,1.0
1535,3624.0,,,,,,,,,,,,,,,16.4071,16.9363,,,,,,,,,,,,0.0448925,0.0365875,,,,
1536,3628.0,,,,,,,20.4501,,,,,,,,17.3862,17.0542,,,,0.2514,,,,,,,,0.0297524,0.0119476,0.0,0.0,3.0,1.0
1537,3630.0,3276.0,2.527566605483989,0.57881993,,,13.7402,15.8535,,,,,,,,13.2341,13.4941,18.4551,19.8401,0.2855,0.0358,,,,,,,,0.0231557,0.00927745,2.0,2.0,1.0,1.0
1538,3634.0,3488.0,2.8655888724745284,0.14925735,20.55,20.4032,15.4417,14.3114,20.83238099990412,18.990415981092784,16.293512486302003,15.870206059841928,14.660448721504206,,,12.2566,11.9345,0.1228,0.1335,0.026,0.0114,0.0059637845204777,0.0018780666791198,0.0074836433096444,0.0002950459783751,0.0002752254250988,,,0.0142702,0.00920984,1.0,1.0,1.0,1.0
1539,3638.0,,,,18.6481,19.6333,13.6214,16.8022,21.69002658796528,20.91342340492596,15.66851546962816,18.423715416298982,17.14252203961137,,,14.3648,14.7266,0.173,0.1298,0.1078,0.0646,0.2041611083610387,0.2681045071663873,0.0781785450990504,0.0256928825839836,0.0164424774022917,,,0.000737432,0.00291879,1.0,1.0,1.0,1.0
1540,3640.0,3056.0,2.908933215356826,0.14284135,22.4143,,19.2679,17.7112,21.982066339339408,20.42446798396466,18.4060032763439,17.060473396250718,15.939698649045935,,,13.7831,13.9294,0.2356,21.785,0.2438,0.0466,0.0066726757299703,0.0028017865697741,0.0067792108892488,0.0006398803201375,0.0005881723506719,,,0.0146923,0.0164781,1.0,2.0,1.0,1.0
1541,3642.0,3126.0,2.293642719097293,0.11916122,20.3722,19.9368,15.4805,14.9058,20.443011469987944,19.081817607341417,17.813240131247312,16.034796002448203,15.046716858031274,,,12.5905,12.4871,0.2727,0.0869,0.1239,0.0132,0.015205141180268,0.013224350255678,0.1201648558339291,0.0005220521147823,0.0005998915864871,,,0.00746797,0.0343933,1.0,1.0,1.0,1.0
1542,3646.0,,,,,,,,,,,24.97216428348945,23.186603341535367,,,18.159,17.718,,,,,,,,0.1847360307802767,0.0641305461413185,,,0.026,0.109341,,,,
1543,3648.0,,,,,,,18.1404,,,,22.145518421197657,17.919775002718023,,,13.7532,14.1607,,,,0.1462,,,,0.9138082087433568,0.037816599849385,,,0.0088325,0.0413206,0.0,0.0,3.0,1.0
1544,3650.0,3705.0,2.631563010721067,0.20503303,,,17.8334,15.6949,24.867385857501755,22.31222687597687,19.466440329600644,,,,,12.7125,12.6319,22.7619,21.5435,0.0755,0.0158,0.0903975685250614,0.0119915046514626,0.0163702352149208,,,,,0.0449371,0.0437537,2.0,2.0,1.0,1.0
1545,3654.0,,2.9085260456889577,0.6249568,20.1027,,15.7971,17.4475,,,,18.809455105732752,17.16337202263168,,,13.4228,13.0977,0.2362,,0.2047,0.0513,,,,0.0039781685840204,0.0026487968855102,,,0.0247402,0.0184889,1.0,0.0,1.0,1.0
1546,3656.0,,,,,,,,26.20837543922933,25.85569009031279,22.890283474424333,24.341685723670203,23.039986038945365,,,19.5956,19.203,,,,,0.2591172821830669,0.2286757357298342,0.4326880294714076,0.0758908147222432,0.0374278538898229,,,0.0439091,0.0206481,,,,
1547,3660.0,,,,,,,,27.48498812892601,27.18740651161126,23.00363538852515,25.09658830481973,23.56734516297589,,,19.0922,18.5934,,,,,0.7377461098958197,0.7562074974273463,0.3926140184184904,0.1454585559126922,0.0693033786508996,,,0.0559785,0.00479732,,,,
1548,3662.0,,3.390538847774064,1.5427977,,,,,27.279007420645065,25.144832337910533,21.853438954380763,20.294253871682063,18.543096698071004,,,14.7371,14.4805,,,,,0.966852983941101,0.1224052587314919,0.1588603850443053,0.0047402383167846,0.0020684357218535,,,0.00861212,0.02461,,,,
1549,3664.0,,,,,,,,27.42295144940176,28.32573018364557,,25.499104869444555,24.04605898308053,,,,,,,,,0.8196641694987279,2.182150453531175,,0.1710605808670396,0.0903560152941867,,,,,,,,
1550,3666.0,,,,,,,,,,,,,20.053,17.29,18.3463,18.3625,,,,,,,,,,0.207,0.063,0.0316252,0.0423057,,,,
1551,3668.0,3705.0,2.491487406908828,0.13792573,20.9008,20.1333,15.2996,14.1074,20.558362577738265,18.326588662543628,16.257619630057725,,,,,11.5639,11.311,0.0806,0.0589,0.0166,0.0111,0.0023451909904855,0.0007065394142889,0.001467077672392,,,,,0.00739825,0.00282822,1.0,1.0,1.0,1.0
1552,3672.0,3342.0,2.5456763311000152,0.06353036,,,,14.1658,19.093395027403304,17.680379629689618,15.989795524290372,15.536467534874037,14.575177379834749,,,12.4998,12.4835,21.4592,,18.9733,0.0113,0.0009335013466977,0.0004983389578857,0.0012521868945601,0.0002278686135411,0.0002282359223422,,,0.0130288,0.0200667,2.0,0.0,2.0,1.0
1553,3676.0,,,,,,,,27.54317569668779,25.471294402167565,22.35888771525806,21.601867587082864,20.317807774341027,,,18.3588,18.5019,,,,,0.7557621482275155,0.1416161836473233,0.227674553682477,0.0077639390161728,0.0057139666995173,,,0.0142279,0.0384026,,,,
1554,3678.0,3415.0,2.952080010989151,0.45721218,,,,15.919,,,,17.5257364211161,16.252252446653397,,,13.2677,13.3642,,,,0.0301,,,,0.0056400595215912,0.0049799463180165,,,0.0824769,0.0212891,0.0,0.0,3.0,1.0
1555,3682.0,3415.0,2.4243216581171683,0.08120868,21.6442,20.9579,16.5967,15.362,21.553178281944493,19.66166166418095,17.573220003457568,16.431403416651765,15.391909231898198,,,13.0487,12.9322,0.1482,0.1126,0.0386,0.0136,0.0048643963260041,0.0014945553720583,0.0035065442030343,0.0003428448128235,0.0003279039780023,,,0.00102906,0.0139314,1.0,1.0,1.0,1.0
1556,3686.0,3415.0,2.6663445896046047,0.10287038,,18.5993,,14.1109,19.29039755658587,17.8302230676464,17.10116616666866,15.640180086058802,14.582600873499109,,,12.1253,12.1284,19.2001,0.0682,,0.0137,0.0214975303874341,0.0144528986836244,0.3008446215440371,0.0017450945425404,0.0015922254698288,,,0.0109377,0.0122279,2.0,1.0,3.0,1.0
1557,3690.0,3415.0,2.62572979797272,0.07295166,20.1358,19.1332,15.1939,14.2397,19.774253610086312,18.0711527553259,16.217059292571875,15.588764809367188,14.5298799138074,12.62,11.44,12.0169,11.9439,0.0588,0.0375,0.0222,0.0116,0.0022491515566244,0.0009103805358741,0.0036336237000219,0.0003341807882847,0.0003214261437282,0.005,0.004,0.0191746,0.00654244,1.0,1.0,1.0,1.0
1558,3692.0,,,,,,,,28.92946289349234,26.673901579614068,24.392442336139187,22.87070721713996,20.77355837826165,18.324,17.0,17.3892,17.8336,,,,,5.000803849520289,0.6385838441605509,2.557219389756984,0.0212387791208533,0.0080118493916312,0.065,0.052,0.0110229,0.00546088,,,,
1559,3694.0,,,,,,,,22.663572054357697,20.20516438981313,17.949563792008853,16.819684575490584,15.685113710432372,,,,,,,,,0.0131838296609355,0.0021888474298667,0.0047046392985538,0.0004135383069363,0.0003766703411263,,,,,,,,
1560,3698.0,,,,,,,,,,,,,,,15.0012,14.5895,,,,,,,,,,,,0.0653306,0.0204107,,,,
1561,3700.0,3844.0,1.9904439476233229,0.3274231,16.5726,16.1413,12.5992,12.6461,,,,,,,,11.166,10.9028,0.0339,0.0145,0.0552,0.0106,,,,,,,,0.0598453,0.0151956,1.0,1.0,1.0,1.0
1562,3704.0,3125.0,2.384297243344104,0.09238833,20.4846,19.8658,15.7826,14.8045,20.574631406869745,19.063793666409182,17.08263736377602,15.96731314016534,14.90025100599755,,,12.6194,12.6136,0.0738,0.0612,0.0338,0.0125,0.0039051966145488,0.0016000220007238,0.0049942777650674,0.0003936807912745,0.0003734395620615,,,0.0170269,0.00274292,1.0,1.0,1.0,1.0
1563,3706.0,,,,,,,,,,,25.643535665133168,23.384659718159963,,,19.2967,19.7891,,,,,,,,0.4685279016718146,0.0936899884482862,,,0.0183406,0.0193448,,,,
1564,3708.0,3705.0,5.985457431263739,0.5765129,,,,,22.45769644441331,20.428780576858166,18.32602811183787,17.45438164922434,16.259508459329407,,,12.5337,12.165,,,,,0.0137683289433505,0.0040113608555438,0.0102004684567582,0.0007786497566608,0.0006939189925777,,,0.211126,0.222897,,,,
1565,3710.0,,,,,,,,,,,21.69903074317981,19.544435384547096,,,14.7947,14.5663,,21.0831,,19.7633,,,,0.0553360004328983,0.0174426451847557,,,0.00120402,0.014874,0.0,2.0,3.0,2.0
1566,3712.0,3633.0,2.281489621610609,0.25369564,,,,16.4634,22.782277881020036,20.9778628681888,18.04932910336841,17.81793424075562,16.597379426112035,,,13.6617,13.6003,20.5924,21.1298,17.0595,0.025,0.0825243860502543,0.0308325754297652,0.0494024686830971,0.001343456544474,0.0012391077297477,,,0.023747,0.0325469,2.0,2.0,2.0,1.0
1567,3714.0,3094.0,,,,,17.9993,18.4537,24.986207871464103,24.12949163406344,20.043856113067,20.02143753341257,18.22465914063316,,,14.5194,14.3494,21.2557,,0.2797,0.078,0.3662858244934321,0.1920080152046591,0.0947558459665882,0.004711766683962,0.0023370214624917,,,0.0177783,0.0176641,2.0,0.0,1.0,1.0
1568,3716.0,3705.0,,,,,,,,23.457561803478864,20.833731784219804,19.141232343724027,17.50102741946846,,,14.1997,13.9836,,,,,,0.0373743313693658,0.0611436768278622,0.0018479584787886,0.0013207307550027,,,0.0617047,0.0547412,,,,
1569,3718.0,3775.0,2.483301527591757,0.055113688,18.6277,17.8301,14.3852,13.9415,18.48136496694946,17.057864462383346,15.313301101414243,15.411282198584535,14.490288933783626,,,12.3347,12.2023,0.06,0.0268,0.0774,0.0117,0.0025933801574682,0.0020279959256679,0.0147302606830932,0.0005113294372656,0.0005644612260791,,,0.00979284,0.0102877,1.0,1.0,1.0,1.0
1570,3720.0,,,,,20.8109,,15.7023,21.05295936626816,19.540249769381404,17.84944158888148,16.797126767533808,15.889468942334563,14.346,13.45,13.9652,13.9875,20.4874,0.1463,16.349,0.0173,0.0164394283475387,0.0082321342172331,0.0761917840522195,0.0009369372748094,0.0009402199310929,0.011,0.01,0.0237245,0.0410328,2.0,1.0,2.0,1.0
1571,3722.0,,,,,,,,,,,21.887520980998293,20.84893313057814,,,17.5338,17.9169,,,,,,,,0.0619194349696315,0.0913070180098687,,,0.075705,0.0142169,,,,
1572,3724.0,,2.2715327919923274,0.39866498,,,,17.3921,23.6927267773798,22.537825692632737,19.720815493240792,18.658405073032256,17.13572941220614,,,14.2389,14.397,21.3237,21.4251,18.5207,0.0374,0.0734667152037455,0.035982956828369,0.0589418686676983,0.0017109347119073,0.0011667292653808,,,0.0149333,0.00919093,2.0,2.0,2.0,1.0
1573,3726.0,,,,,20.3296,,15.8605,21.10864619654375,19.595797535864524,,16.85174306209246,15.938231570534242,14.346,13.45,13.9652,13.9875,20.5129,0.1956,16.511,0.0184,0.0176418880916749,0.0092582536378589,,0.0009860123994357,0.0009956152602832,0.011,0.01,0.0237245,0.0410328,2.0,1.0,2.0,1.0
1574,3728.0,,5.278834124883744,1.7039719,,,,,,25.41608856928026,21.93191366040707,20.453181793159217,18.59155349255631,,,,,,,,,,0.2346923101480018,0.196913131564882,0.0054623802877654,0.0030192942743776,,,,,,,,
1575,3729.0,3653.0,2.535729017473414,0.08943113,21.0705,,16.058,14.5282,22.08676676131032,19.528394413791823,16.9335497612373,15.779070972876822,14.411390950728125,,,10.6894,10.3351,0.231,21.0748,0.0846,0.0119,0.0431153274841258,0.005894403502947,0.0207127263513358,0.0004253936078489,0.0003716949737959,,,0.00657485,0.0708991,1.0,2.0,1.0,1.0
1576,3731.0,,,,,,,,,,,,,,,17.3953,17.7194,,,,,,,,,,,,0.0472224,0.0753962,,,,
1577,3733.0,,,,,,,,26.05001270406717,27.89776810127763,23.773219629554884,24.479419462028037,22.07482064717688,,,17.3529,17.0482,,,,,0.3409141006383556,2.2421509661417858,1.0384887486417658,0.0667935919055531,0.015946234467909,,,0.021121,0.0193889,,,,
1578,3737.0,3451.0,,,19.9278,19.6758,15.2929,14.5805,20.41953702068474,18.695352053770804,16.710270190832183,,,,,12.0332,11.9372,0.0773,0.0659,0.0171,0.0117,0.0031453952305432,0.001224854160417,0.0030689659276186,,,,,0.233639,0.169919,1.0,1.0,1.0,1.0
1579,3739.0,,,,,,,,,,,22.276238906324355,20.7414585742266,,,18.9663,19.2794,,,,,,,,0.0486658059186223,0.0484078311076521,,,0.0393648,0.0949141,,,,
1580,3743.0,3648.0,2.568408095480068,0.057714526,18.7541,17.9717,13.3234,13.5462,18.510397625181387,16.961019802869668,14.548986391733132,15.276665233109403,14.26887554069326,13.17,11.87,11.543,11.3469,0.0521,0.0271,0.0363,0.0108,0.002756262036321,0.0024553941114041,0.0076994938506535,0.0005130768027335,0.0005605481668085,0.016,0.008,0.0219395,0.0276984,1.0,1.0,1.0,1.0
1581,3745.0,3561.0,2.4205745055076675,0.06409659,19.4435,18.762,13.6594,13.7765,19.28302795249048,17.534161700058693,15.17919550620525,15.430333184097677,14.348746911972365,12.891,11.2,11.299,11.0209,0.0717,0.037,0.038,0.011,0.0046698745403426,0.0032646542222988,0.0128484912055301,0.0006118665331145,0.0006484364865305,0.012,0.005,0.0148409,0.0149895,1.0,1.0,1.0,1.0
1582,3748.0,3197.0,2.6282927161109564,0.11168659,22.1104,21.5025,15.3629,15.741,22.116800920909224,20.39176964454792,17.478844919473442,16.714863684255235,15.380753383166269,,,12.43,12.363,0.1663,0.1814,0.0158,0.0151,0.0079706041175174,0.0027995029272109,0.004259011665586,0.000549191084003,0.0004612480115598,,,0.0151244,0.0147227,1.0,1.0,1.0,1.0
1583,3750.0,3679.0,3.093824536440511,0.16034669,15.3895,14.6277,12.1335,12.0087,,,,,,,,10.7433,10.6037,0.0105,0.0105,0.0103,0.0102,,,,,,,,0.0778996,0.0591365,1.0,1.0,1.0,1.0
